new_id	old_id
N42992	N81435
N42993	N8736
N42994	N58378
N42995	N8205
N42996	N130
N42997	N58609
N42998	N25555
N42999	N21690
N43000	N49674
N43001	N20952
N43002	N11239
N43003	N33504
N43004	N66859
N43005	N27832
N43006	N12114
N43007	N4710
N43008	N39053
N43009	N60905
N43010	N26438
N43011	N8631
N43012	N73292
N43013	N45488
N43014	N43301
N43015	N48862
N43016	N71698
N43017	N7084
N43018	N58786
N43019	N6682
N43020	N68377
N43021	N39559
N43022	N68215
N43023	N30705
N43024	N74028
N43025	N68610
N43026	N62891
N43027	N17901
N43028	N25074
N43029	N21873
N43030	N10175
N43031	N74528
N43032	N50040
N43033	N14298
N43034	N9299
N43035	N40410
N43036	N45924
N43037	N39581
N43038	N13866
N43039	N25028
N43040	N75105
N43041	N45351
N43042	N41836
N43043	N39276
N43044	N25177
N43045	N14184
N43046	N64586
N43047	N49476
N43048	N45479
N43049	N75788
N43050	N42074
N43051	N29108
N43052	N47216
N43053	N29406
N43054	N9464
N43055	N58088
N43056	N33487
N43057	N81994
N43058	N63166
N43059	N11709
N43060	N68644
N43061	N9262
N43062	N10014
N43063	N70728
N43064	N15625
N43065	N20387
N43066	N52510
N43067	N71592
N43068	N56865
N43069	N16328
N43070	N81452
N43071	N70858
N43072	N74042
N43073	N78045
N43074	N77202
N43075	N35610
N43076	N44146
N43077	N16064
N43078	N71276
N43079	N56749
N43080	N63751
N43081	N48133
N43082	N62426
N43083	N26362
N43084	N25167
N43085	N15346
N43086	N67925
N43087	N23886
N43088	N30974
N43089	N32185
N43090	N19186
N43091	N67330
N43092	N64362
N43093	N39938
N43094	N14316
N43095	N24267
N43096	N78389
N43097	N63033
N43098	N31808
N43099	N50220
N43100	N69332
N43101	N37181
N43102	N7176
N43103	N79358
N43104	N35481
N43105	N72163
N43106	N27276
N43107	N19453
N43108	N52085
N43109	N47746
N43110	N48551
N43111	N20094
N43112	N27927
N43113	N21808
N43114	N76633
N43115	N64111
N43116	N1821
N43117	N16743
N43118	N67360
N43119	N70911
N43120	N78845
N43121	N50149
N43122	N35486
N43123	N30352
N43124	N29710
N43125	N47126
N43126	N22369
N43127	N33162
N43128	N81258
N43129	N67837
N43130	N29629
N43131	N66787
N43132	N8517
N43133	N57600
N43134	N27806
N43135	N7945
N43136	N30975
N43137	N48601
N43138	N984
N43139	N65952
N43140	N73882
N43141	N58893
N43142	N761
N43143	N10060
N43144	N58122
N43145	N4447
N43146	N41073
N43147	N45852
N43148	N43458
N43149	N33834
N43150	N63958
N43151	N6758
N43152	N13421
N43153	N4173
N43154	N78335
N43155	N66470
N43156	N37080
N43157	N49361
N43158	N78759
N43159	N13808
N43160	N17547
N43161	N35566
N43162	N49315
N43163	N10385
N43164	N25639
N43165	N875
N43166	N68899
N43167	N53800
N43168	N26501
N43169	N7496
N43170	N72021
N43171	N2042
N43172	N9379
N43173	N36996
N43174	N75450
N43175	N1188
N43176	N17688
N43177	N70877
N43178	N47566
N43179	N20251
N43180	N55766
N43181	N45015
N43182	N39045
N43183	N48639
N43184	N56337
N43185	N54428
N43186	N50503
N43187	N825
N43188	N59288
N43189	N27389
N43190	N47375
N43191	N66460
N43192	N77353
N43193	N19342
N43194	N11116
N43195	N75852
N43196	N69507
N43197	N24454
N43198	N54613
N43199	N21542
N43200	N47301
N43201	N82269
N43202	N14700
N43203	N30025
N43204	N18043
N43205	N21174
N43206	N45081
N43207	N6396
N43208	N4599
N43209	N66794
N43210	N36712
N43211	N40771
N43212	N42838
N43213	N43247
N43214	N60626
N43215	N25227
N43216	N3152
N43217	N29177
N43218	N639
N43219	N73555
N43220	N47883
N43221	N42155
N43222	N47080
N43223	N14849
N43224	N9718
N43225	N55350
N43226	N52913
N43227	N55477
N43228	N29596
N43229	N66665
N43230	N76688
N43231	N5205
N43232	N66777
N43233	N14457
N43234	N55535
N43235	N72719
N43236	N64603
N43237	N43894
N43238	N15913
N43239	N76187
N43240	N79888
N43241	N20303
N43242	N52319
N43243	N29244
N43244	N21056
N43245	N27792
N43246	N23845
N43247	N54274
N43248	N60217
N43249	N5435
N43250	N43448
N43251	N31016
N43252	N2531
N43253	N44925
N43254	N8543
N43255	N64678
N43256	N29880
N43257	N41429
N43258	N75797
N43259	N17950
N43260	N60052
N43261	N31538
N43262	N79642
N43263	N42031
N43264	N37311
N43265	N61558
N43266	N10976
N43267	N3568
N43268	N33445
N43269	N70394
N43270	N64770
N43271	N56811
N43272	N60578
N43273	N66853
N43274	N61792
N43275	N21987
N43276	N32338
N43277	N12550
N43278	N48506
N43279	N26920
N43280	N37290
N43281	N17756
N43282	N73468
N43283	N70926
N43284	N1065
N43285	N32100
N43286	N73701
N43287	N425
N43288	N40763
N43289	N47804
N43290	N77272
N43291	N47254
N43292	N28561
N43293	N17360
N43294	N59199
N43295	N35545
N43296	N25488
N43297	N11629
N43298	N78878
N43299	N36067
N43300	N57652
N43301	N62659
N43302	N4746
N43303	N6430
N43304	N75968
N43305	N56641
N43306	N59612
N43307	N70579
N43308	N20550
N43309	N33628
N43310	N17660
N43311	N4303
N43312	N46291
N43313	N78118
N43314	N46452
N43315	N36331
N43316	N53893
N43317	N13762
N43318	N76476
N43319	N2000
N43320	N34345
N43321	N59186
N43322	N22548
N43323	N26513
N43324	N64488
N43325	N73756
N43326	N45559
N43327	N2343
N43328	N66150
N43329	N33824
N43330	N16164
N43331	N14676
N43332	N9964
N43333	N50231
N43334	N62622
N43335	N9958
N43336	N62751
N43337	N23660
N43338	N46779
N43339	N8881
N43340	N16352
N43341	N74182
N43342	N28793
N43343	N25213
N43344	N44523
N43345	N47041
N43346	N16444
N43347	N71648
N43348	N52570
N43349	N67499
N43350	N71874
N43351	N8468
N43352	N14777
N43353	N67199
N43354	N14280
N43355	N61088
N43356	N45295
N43357	N27178
N43358	N10594
N43359	N50386
N43360	N39057
N43361	N52987
N43362	N32026
N43363	N48106
N43364	N2905
N43365	N18909
N43366	N29072
N43367	N42286
N43368	N34610
N43369	N11348
N43370	N50846
N43371	N73874
N43372	N24077
N43373	N63725
N43374	N13549
N43375	N63744
N43376	N63149
N43377	N1723
N43378	N58839
N43379	N34184
N43380	N68780
N43381	N74140
N43382	N57751
N43383	N51832
N43384	N23078
N43385	N24284
N43386	N56828
N43387	N67436
N43388	N72339
N43389	N21156
N43390	N76864
N43391	N74288
N43392	N44265
N43393	N2041
N43394	N24426
N43395	N70962
N43396	N51293
N43397	N35653
N43398	N32196
N43399	N1422
N43400	N68078
N43401	N20722
N43402	N36501
N43403	N41455
N43404	N78603
N43405	N12488
N43406	N60032
N43407	N35966
N43408	N61677
N43409	N76258
N43410	N13382
N43411	N30054
N43412	N17632
N43413	N20639
N43414	N18500
N43415	N34888
N43416	N6987
N43417	N64590
N43418	N51564
N43419	N7405
N43420	N59410
N43421	N37215
N43422	N81621
N43423	N74551
N43424	N20992
N43425	N71001
N43426	N10077
N43427	N40209
N43428	N8976
N43429	N74347
N43430	N46181
N43431	N14890
N43432	N44324
N43433	N54470
N43434	N81294
N43435	N58348
N43436	N6195
N43437	N43522
N43438	N19116
N43439	N45039
N43440	N47837
N43441	N40736
N43442	N48374
N43443	N26454
N43444	N81880
N43445	N46326
N43446	N23963
N43447	N39298
N43448	N35259
N43449	N45440
N43450	N40252
N43451	N73129
N43452	N33980
N43453	N23692
N43454	N63482
N43455	N58799
N43456	N72599
N43457	N34566
N43458	N17596
N43459	N57853
N43460	N76160
N43461	N17414
N43462	N54340
N43463	N56264
N43464	N39258
N43465	N12586
N43466	N48675
N43467	N29306
N43468	N12776
N43469	N22312
N43470	N49768
N43471	N35451
N43472	N39667
N43473	N68206
N43474	N7308
N43475	N78473
N43476	N19764
N43477	N72688
N43478	N3374
N43479	N78623
N43480	N32625
N43481	N19681
N43482	N16292
N43483	N2106
N43484	N71310
N43485	N38124
N43486	N60188
N43487	N51398
N43488	N42810
N43489	N63832
N43490	N25493
N43491	N16785
N43492	N26613
N43493	N48623
N43494	N19508
N43495	N48570
N43496	N73764
N43497	N54089
N43498	N37154
N43499	N28286
N43500	N47655
N43501	N69435
N43502	N73470
N43503	N51378
N43504	N71123
N43505	N7404
N43506	N17918
N43507	N9291
N43508	N48963
N43509	N25388
N43510	N59667
N43511	N532
N43512	N80691
N43513	N29813
N43514	N37000
N43515	N57111
N43516	N52276
N43517	N40351
N43518	N6526
N43519	N81318
N43520	N63350
N43521	N36133
N43522	N38511
N43523	N42113
N43524	N58350
N43525	N74818
N43526	N81194
N43527	N44133
N43528	N73672
N43529	N82070
N43530	N38508
N43531	N8461
N43532	N15818
N43533	N27417
N43534	N81286
N43535	N61817
N43536	N38740
N43537	N19848
N43538	N44169
N43539	N6706
N43540	N47179
N43541	N48515
N43542	N39265
N43543	N78353
N43544	N58083
N43545	N35867
N43546	N40118
N43547	N49723
N43548	N78957
N43549	N20156
N43550	N16874
N43551	N62034
N43552	N9047
N43553	N34161
N43554	N77441
N43555	N7937
N43556	N13474
N43557	N50441
N43558	N35393
N43559	N21891
N43560	N72563
N43561	N12629
N43562	N21460
N43563	N53374
N43564	N77608
N43565	N66887
N43566	N26895
N43567	N30115
N43568	N11436
N43569	N62753
N43570	N59147
N43571	N74410
N43572	N27581
N43573	N71080
N43574	N4964
N43575	N71799
N43576	N34016
N43577	N42601
N43578	N52671
N43579	N48937
N43580	N8400
N43581	N80812
N43582	N7967
N43583	N10720
N43584	N8004
N43585	N45762
N43586	N6716
N43587	N78359
N43588	N5980
N43589	N61363
N43590	N41040
N43591	N39856
N43592	N20763
N43593	N21650
N43594	N22127
N43595	N16174
N43596	N78190
N43597	N23153
N43598	N37326
N43599	N68834
N43600	N36174
N43601	N65669
N43602	N72447
N43603	N56407
N43604	N7575
N43605	N33316
N43606	N72645
N43607	N11910
N43608	N73867
N43609	N72370
N43610	N18277
N43611	N44534
N43612	N63571
N43613	N16480
N43614	N7886
N43615	N45786
N43616	N45231
N43617	N17699
N43618	N21870
N43619	N55472
N43620	N42960
N43621	N2970
N43622	N12358
N43623	N38024
N43624	N53170
N43625	N20114
N43626	N11842
N43627	N65659
N43628	N63368
N43629	N20315
N43630	N47211
N43631	N2764
N43632	N42896
N43633	N31623
N43634	N80522
N43635	N79455
N43636	N33894
N43637	N1521
N43638	N49055
N43639	N58872
N43640	N4457
N43641	N2191
N43642	N32974
N43643	N29264
N43644	N72518
N43645	N52159
N43646	N69951
N43647	N11390
N43648	N53021
N43649	N68667
N43650	N11014
N43651	N37549
N43652	N31817
N43653	N79222
N43654	N46614
N43655	N8551
N43656	N58459
N43657	N56062
N43658	N68932
N43659	N60615
N43660	N644
N43661	N73839
N43662	N20295
N43663	N61980
N43664	N6078
N43665	N12422
N43666	N15206
N43667	N26692
N43668	N78647
N43669	N77862
N43670	N8162
N43671	N10173
N43672	N59135
N43673	N27961
N43674	N77814
N43675	N19488
N43676	N80066
N43677	N29848
N43678	N21521
N43679	N52092
N43680	N24839
N43681	N79541
N43682	N8249
N43683	N11681
N43684	N26439
N43685	N15207
N43686	N41465
N43687	N47802
N43688	N12850
N43689	N79568
N43690	N43950
N43691	N73478
N43692	N66477
N43693	N11186
N43694	N74453
N43695	N34551
N43696	N26573
N43697	N54189
N43698	N20000
N43699	N75132
N43700	N67565
N43701	N21679
N43702	N76323
N43703	N47010
N43704	N34938
N43705	N7347
N43706	N1384
N43707	N39925
N43708	N79933
N43709	N26671
N43710	N6782
N43711	N47465
N43712	N76166
N43713	N31450
N43714	N7434
N43715	N73095
N43716	N55947
N43717	N79626
N43718	N80171
N43719	N43573
N43720	N76431
N43721	N76747
N43722	N68716
N43723	N31238
N43724	N50367
N43725	N27260
N43726	N19678
N43727	N53354
N43728	N38151
N43729	N11241
N43730	N38392
N43731	N76435
N43732	N10714
N43733	N48499
N43734	N9457
N43735	N69333
N43736	N39016
N43737	N6628
N43738	N56998
N43739	N17636
N43740	N46321
N43741	N59872
N43742	N53272
N43743	N15366
N43744	N26806
N43745	N54204
N43746	N52764
N43747	N1427
N43748	N22398
N43749	N76811
N43750	N58234
N43751	N10332
N43752	N3698
N43753	N70916
N43754	N15809
N43755	N59362
N43756	N71973
N43757	N49010
N43758	N29440
N43759	N45111
N43760	N50266
N43761	N10690
N43762	N6139
N43763	N41286
N43764	N41245
N43765	N18142
N43766	N6581
N43767	N54196
N43768	N52839
N43769	N19238
N43770	N23123
N43771	N61687
N43772	N38494
N43773	N37986
N43774	N81083
N43775	N4137
N43776	N34716
N43777	N40300
N43778	N6438
N43779	N53644
N43780	N58316
N43781	N79572
N43782	N48060
N43783	N382
N43784	N47906
N43785	N62985
N43786	N23018
N43787	N29936
N43788	N87
N43789	N72915
N43790	N11068
N43791	N29453
N43792	N56666
N43793	N44255
N43794	N6222
N43795	N61309
N43796	N65870
N43797	N17460
N43798	N23282
N43799	N517
N43800	N40643
N43801	N9740
N43802	N76763
N43803	N13705
N43804	N6040
N43805	N14776
N43806	N43000
N43807	N70867
N43808	N12181
N43809	N79197
N43810	N54624
N43811	N10814
N43812	N58250
N43813	N18543
N43814	N69003
N43815	N22767
N43816	N50971
N43817	N40569
N43818	N69063
N43819	N14027
N43820	N39881
N43821	N51637
N43822	N62510
N43823	N5748
N43824	N47836
N43825	N28633
N43826	N31436
N43827	N25094
N43828	N77706
N43829	N4343
N43830	N22608
N43831	N59853
N43832	N8850
N43833	N78371
N43834	N10806
N43835	N16264
N43836	N14460
N43837	N35468
N43838	N4903
N43839	N9829
N43840	N22128
N43841	N1976
N43842	N55720
N43843	N64818
N43844	N28845
N43845	N43844
N43846	N55889
N43847	N43929
N43848	N45878
N43849	N39735
N43850	N82039
N43851	N57763
N43852	N2210
N43853	N60590
N43854	N59751
N43855	N4711
N43856	N73969
N43857	N31907
N43858	N39506
N43859	N81002
N43860	N40866
N43861	N64170
N43862	N72855
N43863	N43619
N43864	N36986
N43865	N74093
N43866	N15994
N43867	N82257
N43868	N2395
N43869	N70743
N43870	N26026
N43871	N58223
N43872	N65428
N43873	N77530
N43874	N43466
N43875	N61424
N43876	N5465
N43877	N67703
N43878	N19227
N43879	N1440
N43880	N69775
N43881	N68298
N43882	N14569
N43883	N27874
N43884	N35743
N43885	N416
N43886	N81107
N43887	N9532
N43888	N54640
N43889	N77499
N43890	N61230
N43891	N40009
N43892	N76801
N43893	N35600
N43894	N68327
N43895	N21825
N43896	N34174
N43897	N20121
N43898	N43936
N43899	N23972
N43900	N74436
N43901	N16221
N43902	N6906
N43903	N47323
N43904	N26554
N43905	N14281
N43906	N7358
N43907	N20221
N43908	N5505
N43909	N79382
N43910	N40935
N43911	N72368
N43912	N82048
N43913	N76726
N43914	N41488
N43915	N42837
N43916	N79555
N43917	N23235
N43918	N76199
N43919	N35434
N43920	N2241
N43921	N37713
N43922	N20801
N43923	N5115
N43924	N15405
N43925	N79413
N43926	N35861
N43927	N23639
N43928	N24026
N43929	N1749
N43930	N36399
N43931	N59363
N43932	N2834
N43933	N61965
N43934	N49366
N43935	N37639
N43936	N22710
N43937	N38871
N43938	N60995
N43939	N69627
N43940	N16207
N43941	N10301
N43942	N53158
N43943	N31128
N43944	N37900
N43945	N80060
N43946	N10499
N43947	N36799
N43948	N30469
N43949	N28
N43950	N13417
N43951	N13600
N43952	N8441
N43953	N66903
N43954	N67656
N43955	N77496
N43956	N81135
N43957	N71555
N43958	N28245
N43959	N34502
N43960	N60087
N43961	N47060
N43962	N49234
N43963	N10298
N43964	N40002
N43965	N49430
N43966	N37954
N43967	N57867
N43968	N74897
N43969	N60942
N43970	N58239
N43971	N51192
N43972	N79397
N43973	N50742
N43974	N59085
N43975	N38704
N43976	N7487
N43977	N43166
N43978	N18361
N43979	N72079
N43980	N36307
N43981	N13027
N43982	N39296
N43983	N11233
N43984	N26105
N43985	N60807
N43986	N2352
N43987	N24246
N43988	N29318
N43989	N34026
N43990	N8276
N43991	N26518
N43992	N40851
N43993	N79821
N43994	N79107
N43995	N4693
N43996	N53316
N43997	N29123
N43998	N81625
N43999	N27180
N44000	N51829
N44001	N52507
N44002	N5016
N44003	N30905
N44004	N75112
N44005	N51186
N44006	N26302
N44007	N7528
N44008	N71966
N44009	N58865
N44010	N75607
N44011	N62518
N44012	N35707
N44013	N12863
N44014	N29447
N44015	N80642
N44016	N48048
N44017	N13541
N44018	N72297
N44019	N47404
N44020	N10643
N44021	N56827
N44022	N56823
N44023	N53214
N44024	N63917
N44025	N71486
N44026	N49549
N44027	N74399
N44028	N31363
N44029	N36164
N44030	N75916
N44031	N5788
N44032	N23238
N44033	N48910
N44034	N66497
N44035	N19526
N44036	N54756
N44037	N34747
N44038	N50723
N44039	N78160
N44040	N48054
N44041	N37260
N44042	N55297
N44043	N2512
N44044	N26911
N44045	N39607
N44046	N921
N44047	N3623
N44048	N77031
N44049	N48130
N44050	N19259
N44051	N63593
N44052	N30918
N44053	N17405
N44054	N69925
N44055	N32721
N44056	N4980
N44057	N18911
N44058	N50693
N44059	N77176
N44060	N30
N44061	N59204
N44062	N5209
N44063	N12570
N44064	N39608
N44065	N34632
N44066	N10895
N44067	N24337
N44068	N26836
N44069	N66455
N44070	N67228
N44071	N5873
N44072	N39270
N44073	N57080
N44074	N77761
N44075	N4318
N44076	N64366
N44077	N29327
N44078	N80303
N44079	N14535
N44080	N18510
N44081	N8049
N44082	N80
N44083	N73770
N44084	N4477
N44085	N20591
N44086	N39767
N44087	N1363
N44088	N42582
N44089	N49260
N44090	N63322
N44091	N28135
N44092	N19646
N44093	N10382
N44094	N36541
N44095	N64121
N44096	N67736
N44097	N4661
N44098	N21069
N44099	N14268
N44100	N81233
N44101	N17693
N44102	N2021
N44103	N80626
N44104	N49775
N44105	N28068
N44106	N70636
N44107	N41078
N44108	N23573
N44109	N50332
N44110	N29738
N44111	N63136
N44112	N33895
N44113	N14155
N44114	N12158
N44115	N50217
N44116	N11792
N44117	N51727
N44118	N23236
N44119	N62520
N44120	N63258
N44121	N69064
N44122	N47191
N44123	N58322
N44124	N3392
N44125	N36187
N44126	N46471
N44127	N40812
N44128	N71287
N44129	N66138
N44130	N27919
N44131	N14140
N44132	N16286
N44133	N48146
N44134	N52973
N44135	N61408
N44136	N17100
N44137	N49686
N44138	N74779
N44139	N34825
N44140	N25977
N44141	N28124
N44142	N45243
N44143	N12949
N44144	N43651
N44145	N44319
N44146	N73407
N44147	N46956
N44148	N14705
N44149	N22611
N44150	N21945
N44151	N26238
N44152	N22420
N44153	N18090
N44154	N30906
N44155	N31000
N44156	N21045
N44157	N14407
N44158	N22535
N44159	N42217
N44160	N49514
N44161	N59614
N44162	N82197
N44163	N50098
N44164	N3304
N44165	N70220
N44166	N1091
N44167	N1708
N44168	N13461
N44169	N21001
N44170	N41410
N44171	N8339
N44172	N12646
N44173	N80451
N44174	N59234
N44175	N80341
N44176	N22739
N44177	N46136
N44178	N48143
N44179	N47721
N44180	N75860
N44181	N3162
N44182	N74744
N44183	N59059
N44184	N31919
N44185	N65176
N44186	N81952
N44187	N18728
N44188	N28901
N44189	N78684
N44190	N59994
N44191	N16499
N44192	N19028
N44193	N52874
N44194	N16820
N44195	N5509
N44196	N13941
N44197	N11246
N44198	N42288
N44199	N52527
N44200	N3183
N44201	N2899
N44202	N19462
N44203	N76923
N44204	N709
N44205	N61035
N44206	N46999
N44207	N63623
N44208	N97
N44209	N60946
N44210	N66349
N44211	N63707
N44212	N41150
N44213	N60316
N44214	N23380
N44215	N53495
N44216	N80090
N44217	N62038
N44218	N1793
N44219	N60770
N44220	N52854
N44221	N33105
N44222	N35714
N44223	N13392
N44224	N60806
N44225	N49490
N44226	N78408
N44227	N81272
N44228	N37962
N44229	N48070
N44230	N73987
N44231	N36567
N44232	N40689
N44233	N12196
N44234	N19229
N44235	N38022
N44236	N12248
N44237	N57477
N44238	N17610
N44239	N53670
N44240	N53854
N44241	N36467
N44242	N30932
N44243	N16732
N44244	N25245
N44245	N25680
N44246	N46966
N44247	N73166
N44248	N17763
N44249	N51035
N44250	N44017
N44251	N80566
N44252	N61834
N44253	N17882
N44254	N57324
N44255	N44641
N44256	N62913
N44257	N62314
N44258	N16859
N44259	N50366
N44260	N45541
N44261	N13556
N44262	N38250
N44263	N12501
N44264	N70477
N44265	N33036
N44266	N37980
N44267	N39012
N44268	N75959
N44269	N72100
N44270	N33263
N44271	N37345
N44272	N23278
N44273	N15865
N44274	N72727
N44275	N81506
N44276	N31877
N44277	N71151
N44278	N33457
N44279	N34623
N44280	N53483
N44281	N50193
N44282	N7130
N44283	N46590
N44284	N13914
N44285	N80080
N44286	N76471
N44287	N67522
N44288	N62449
N44289	N26650
N44290	N882
N44291	N29038
N44292	N41320
N44293	N56948
N44294	N2828
N44295	N52651
N44296	N72877
N44297	N37428
N44298	N53739
N44299	N68494
N44300	N22196
N44301	N3217
N44302	N26320
N44303	N20570
N44304	N79280
N44305	N31055
N44306	N79225
N44307	N4800
N44308	N66786
N44309	N72943
N44310	N27319
N44311	N42813
N44312	N79726
N44313	N59388
N44314	N35658
N44315	N57923
N44316	N24417
N44317	N32044
N44318	N59831
N44319	N35788
N44320	N16901
N44321	N62770
N44322	N77083
N44323	N62451
N44324	N12805
N44325	N60179
N44326	N40222
N44327	N33181
N44328	N61592
N44329	N13675
N44330	N61494
N44331	N54510
N44332	N76654
N44333	N49864
N44334	N65442
N44335	N36500
N44336	N76449
N44337	N66669
N44338	N60115
N44339	N12351
N44340	N32126
N44341	N64351
N44342	N47228
N44343	N67981
N44344	N42643
N44345	N66709
N44346	N81166
N44347	N3450
N44348	N9121
N44349	N47684
N44350	N13752
N44351	N22287
N44352	N61653
N44353	N18372
N44354	N28280
N44355	N79332
N44356	N78977
N44357	N24841
N44358	N8563
N44359	N57577
N44360	N412
N44361	N13325
N44362	N53331
N44363	N23362
N44364	N40280
N44365	N13682
N44366	N13807
N44367	N67870
N44368	N43228
N44369	N45575
N44370	N72023
N44371	N55589
N44372	N8180
N44373	N55498
N44374	N23028
N44375	N51275
N44376	N75940
N44377	N8836
N44378	N19357
N44379	N75354
N44380	N55452
N44381	N82194
N44382	N75728
N44383	N1588
N44384	N4252
N44385	N49095
N44386	N23558
N44387	N35646
N44388	N24518
N44389	N73928
N44390	N36834
N44391	N5744
N44392	N13083
N44393	N81555
N44394	N56138
N44395	N62748
N44396	N17087
N44397	N41495
N44398	N35097
N44399	N58833
N44400	N28685
N44401	N79592
N44402	N49595
N44403	N14147
N44404	N68268
N44405	N1554
N44406	N53640
N44407	N37632
N44408	N43186
N44409	N66125
N44410	N63325
N44411	N20910
N44412	N33012
N44413	N31982
N44414	N36269
N44415	N70872
N44416	N17778
N44417	N62372
N44418	N18149
N44419	N5484
N44420	N13130
N44421	N24396
N44422	N64909
N44423	N74900
N44424	N40397
N44425	N43125
N44426	N71784
N44427	N70402
N44428	N55480
N44429	N13703
N44430	N28770
N44431	N23678
N44432	N71090
N44433	N42358
N44434	N15807
N44435	N38168
N44436	N41893
N44437	N57879
N44438	N28620
N44439	N68914
N44440	N12782
N44441	N40813
N44442	N32426
N44443	N71115
N44444	N36343
N44445	N60185
N44446	N41869
N44447	N59514
N44448	N20990
N44449	N61210
N44450	N40945
N44451	N76560
N44452	N27491
N44453	N53733
N44454	N78926
N44455	N45623
N44456	N53968
N44457	N4081
N44458	N51961
N44459	N61405
N44460	N73005
N44461	N26672
N44462	N6470
N44463	N18269
N44464	N60882
N44465	N78465
N44466	N3571
N44467	N40386
N44468	N11459
N44469	N27267
N44470	N8146
N44471	N47075
N44472	N20615
N44473	N33484
N44474	N75248
N44475	N69726
N44476	N20464
N44477	N2769
N44478	N43200
N44479	N9763
N44480	N35273
N44481	N33003
N44482	N27747
N44483	N77354
N44484	N50765
N44485	N56785
N44486	N65220
N44487	N80859
N44488	N36640
N44489	N45263
N44490	N49398
N44491	N54580
N44492	N17143
N44493	N54528
N44494	N70032
N44495	N79812
N44496	N39253
N44497	N3462
N44498	N57392
N44499	N437
N44500	N25688
N44501	N21583
N44502	N59649
N44503	N64877
N44504	N22256
N44505	N6715
N44506	N68213
N44507	N80387
N44508	N80768
N44509	N56908
N44510	N24043
N44511	N13141
N44512	N45779
N44513	N55182
N44514	N60010
N44515	N33884
N44516	N46563
N44517	N54878
N44518	N54843
N44519	N19645
N44520	N4359
N44521	N41621
N44522	N22349
N44523	N9304
N44524	N17288
N44525	N76282
N44526	N68339
N44527	N19454
N44528	N12826
N44529	N52735
N44530	N66334
N44531	N26532
N44532	N80030
N44533	N48699
N44534	N63996
N44535	N64545
N44536	N11774
N44537	N5158
N44538	N10931
N44539	N18227
N44540	N32917
N44541	N15832
N44542	N23243
N44543	N66388
N44544	N47838
N44545	N68585
N44546	N7131
N44547	N73783
N44548	N18946
N44549	N70663
N44550	N58207
N44551	N46660
N44552	N50247
N44553	N24720
N44554	N29027
N44555	N72077
N44556	N5434
N44557	N64780
N44558	N21468
N44559	N77071
N44560	N75967
N44561	N56599
N44562	N73200
N44563	N58336
N44564	N41794
N44565	N4675
N44566	N39626
N44567	N23764
N44568	N24792
N44569	N42111
N44570	N37386
N44571	N57886
N44572	N47736
N44573	N55967
N44574	N38354
N44575	N13399
N44576	N12016
N44577	N4165
N44578	N58608
N44579	N34935
N44580	N9378
N44581	N20679
N44582	N68025
N44583	N78997
N44584	N82031
N44585	N13642
N44586	N75498
N44587	N48189
N44588	N943
N44589	N61
N44590	N45355
N44591	N9813
N44592	N21738
N44593	N58182
N44594	N82130
N44595	N40970
N44596	N13854
N44597	N10570
N44598	N5810
N44599	N59883
N44600	N46559
N44601	N46206
N44602	N19775
N44603	N37577
N44604	N33434
N44605	N67943
N44606	N27104
N44607	N41238
N44608	N32994
N44609	N19840
N44610	N65403
N44611	N16214
N44612	N13205
N44613	N10686
N44614	N79157
N44615	N52091
N44616	N41673
N44617	N37206
N44618	N25241
N44619	N79399
N44620	N58766
N44621	N44045
N44622	N69674
N44623	N1191
N44624	N73094
N44625	N17340
N44626	N75101
N44627	N33262
N44628	N57962
N44629	N76677
N44630	N58417
N44631	N30518
N44632	N43068
N44633	N51924
N44634	N3958
N44635	N70569
N44636	N24410
N44637	N78030
N44638	N36680
N44639	N48094
N44640	N25879
N44641	N56167
N44642	N35417
N44643	N24509
N44644	N44290
N44645	N67960
N44646	N64990
N44647	N10819
N44648	N32628
N44649	N323
N44650	N20319
N44651	N36591
N44652	N29920
N44653	N4397
N44654	N21667
N44655	N44080
N44656	N36939
N44657	N60499
N44658	N56338
N44659	N3264
N44660	N78775
N44661	N1101
N44662	N68895
N44663	N21797
N44664	N79643
N44665	N20424
N44666	N45287
N44667	N14098
N44668	N41725
N44669	N50783
N44670	N28431
N44671	N74637
N44672	N20719
N44673	N68436
N44674	N11027
N44675	N20018
N44676	N2005
N44677	N63985
N44678	N19359
N44679	N9423
N44680	N39465
N44681	N47533
N44682	N56557
N44683	N3741
N44684	N6648
N44685	N46819
N44686	N22906
N44687	N15577
N44688	N1570
N44689	N12433
N44690	N54685
N44691	N81313
N44692	N9270
N44693	N15472
N44694	N15316
N44695	N54753
N44696	N48622
N44697	N3322
N44698	N54403
N44699	N47275
N44700	N76652
N44701	N68731
N44702	N14153
N44703	N68722
N44704	N8991
N44705	N45021
N44706	N10282
N44707	N73325
N44708	N13932
N44709	N50767
N44710	N5627
N44711	N43201
N44712	N5922
N44713	N3612
N44714	N12717
N44715	N4827
N44716	N24871
N44717	N77303
N44718	N40333
N44719	N68544
N44720	N46261
N44721	N996
N44722	N57992
N44723	N66195
N44724	N81416
N44725	N62069
N44726	N73531
N44727	N79538
N44728	N18518
N44729	N74903
N44730	N58329
N44731	N67776
N44732	N19825
N44733	N17797
N44734	N8813
N44735	N23061
N44736	N5950
N44737	N20817
N44738	N6235
N44739	N27248
N44740	N17824
N44741	N81319
N44742	N21765
N44743	N12999
